time,p1,p2,p3
2024-07-19 13:36:25.661779+00,90.583199,52.729382,16.535358
2024-07-19 13:36:40.461718+00,62.333511,61.823494,37.239677
2024-07-19 13:36:55.280894+00,86.410316,83.712189,18.646868
2024-07-19 13:37:13.496834+00,63.900578,55.581184,36.721031
2024-07-19 13:37:28.352726+00,95.611572,75.086060,8.663136
2024-07-19 13:37:43.28517+00,84.232170,82.853432,17.083117
2024-07-19 13:37:58.081652+00,65.880829,59.765949,30.119167
2024-07-19 13:38:16.320531+00,84.804611,85.713257,22.325335
2024-07-19 13:38:31.318442+00,59.527527,71.063675,43.876499
2024-07-19 13:38:46.172916+00,81.158699,55.627972,26.982513
2024-07-19 13:39:04.105991+00,63.614872,74.465698,35.999714
2024-07-19 13:39:18.976596+00,61.641769,67.402893,36.214310
2024-07-19 13:39:33.84594+00,62.269474,67.417915,36.297752
2024-07-19 13:39:51.895478+00,89.390602,67.199715,22.231915
2024-07-19 13:40:06.80968+00,88.982437,81.906441,18.327431
2024-07-19 13:40:21.811686+00,59.840717,60.178192,40.546066
2024-07-19 13:40:39.738164+00,86.568634,64.872253,15.494894
2024-07-19 13:40:54.666758+00,83.500259,59.908455,21.339993
2024-07-19 13:41:09.559556+00,93.553169,70.753815,15.015290
2024-07-19 13:41:24.494813+00,76.221825,85.380508,39.271721
2024-07-19 13:41:42.515453+00,90.903885,86.165604,23.022827
2024-07-19 13:41:57.45248+00,56.878212,61.127666,41.692493
2024-07-19 13:42:12.354701+00,85.058769,86.947334,30.886784
2024-07-19 13:42:30.315912+00,75.805870,88.348450,28.171768
2024-07-19 13:42:45.228896+00,63.537956,79.473694,45.781231
2024-07-19 13:43:00.096855+00,62.158474,78.304939,42.953278
2024-07-19 13:43:18.149469+00,89.019440,67.284683,7.495931
2024-07-19 13:43:33.081427+00,95.746582,66.804787,11.425205
2024-07-19 13:43:47.99135+00,93.616669,72.682365,19.428083
2024-07-19 13:44:05.99034+00,71.571877,50.511860,22.849197
2024-07-19 13:44:20.945949+00,93.122971,62.204449,8.376271
2024-07-19 13:44:35.837282+00,85.684952,84.370773,24.948553
2024-07-19 13:44:50.732418+00,59.054695,79.370003,48.630009
2024-07-19 13:45:08.713412+00,60.368664,82.047157,48.459621
2024-07-19 13:45:23.634475+00,86.368706,71.829689,16.173820
2024-07-19 13:45:38.556831+00,55.759743,59.325520,38.124367
2024-07-19 13:45:56.605972+00,79.093956,63.264729,11.859513
2024-07-19 13:46:11.526769+00,63.530785,74.946007,45.437237
2024-07-19 13:46:26.465367+00,80.590073,64.084274,12.633470
2024-07-19 13:46:44.410551+00,94.043533,79.058739,18.875635
2024-07-19 13:46:59.346407+00,60.055584,54.354546,23.569500
2024-07-19 13:47:14.270273+00,58.484898,80.227715,45.588848
2024-07-19 13:47:32.226786+00,78.578400,53.761757,22.907791
2024-07-19 13:47:47.111308+00,55.073330,64.566422,39.765141
2024-07-19 13:48:02.037252+00,69.180527,71.217926,46.890987
2024-07-19 13:48:20.048588+00,79.661644,94.450180,14.263355
2024-07-19 13:48:34.976836+00,61.665302,56.022800,24.196037
2024-07-19 13:48:49.881612+00,57.064552,79.882492,47.869915
2024-07-19 13:49:04.791001+00,61.656750,75.834671,48.380768
2024-07-19 13:49:22.823928+00,92.230347,63.137745,10.613719
2024-07-19 13:49:37.752842+00,84.602501,62.973568,10.390908
2024-07-19 13:49:52.726771+00,74.469612,77.307358,18.614069
2024-07-19 13:50:10.6279+00,88.613441,86.391785,25.570429
2024-07-19 13:50:25.561303+00,75.480919,86.772926,39.866688
2024-07-19 13:50:40.45599+00,58.428074,60.919586,41.092918
2024-07-19 13:50:58.481346+00,57.130684,53.339710,26.572590
2024-07-19 13:51:13.399346+00,92.590279,84.867653,18.134569
2024-07-19 13:51:28.316655+00,54.124748,70.366112,43.661163
2024-07-19 13:51:46.297193+00,60.925793,69.888237,38.523129
2024-07-19 13:52:01.203384+00,68.160736,82.866257,42.962601
2024-07-19 13:52:16.129587+00,92.240265,72.477829,11.082923
2024-07-19 13:52:31.054478+00,72.570160,54.533466,20.168909
2024-07-19 13:52:49.025774+00,66.382317,82.767578,40.100040
2024-07-19 13:53:03.96993+00,93.154404,73.509560,10.464055
2024-07-19 13:53:18.871954+00,63.971306,53.169525,26.915260
2024-07-19 13:53:36.877365+00,86.566704,57.869530,12.991939
2024-07-19 13:53:51.802405+00,58.236942,51.732952,40.763248
2024-07-19 13:54:06.728209+00,63.178856,79.193214,49.308651
2024-07-19 13:54:24.674741+00,68.320618,57.974438,24.054024
2024-07-19 13:54:39.613857+00,81.194504,86.845413,28.475548
2024-07-19 13:54:54.554038+00,63.176250,55.871353,38.106968
2024-07-19 13:55:12.511612+00,57.038437,69.316833,47.134525
2024-07-19 13:55:27.388509+00,88.453644,51.869728,9.942034
2024-07-19 13:55:42.283288+00,81.672150,80.888222,22.011345
2024-07-19 13:55:57.221062+00,60.788292,62.826092,31.690559
2024-07-19 13:56:15.306155+00,56.489128,67.417946,35.611916
2024-07-19 13:56:30.243962+00,93.212509,76.212502,15.913542
2024-07-19 13:56:45.143681+00,54.667767,67.340027,43.577736
2024-07-19 13:57:03.104721+00,53.009373,56.407497,41.043297
2024-07-19 13:57:18.042841+00,82.957245,65.010399,12.894694
2024-07-19 13:57:32.962703+00,67.494858,83.512238,40.049805
2024-07-19 13:57:50.899918+00,84.753189,84.274193,24.357220
2024-07-19 13:58:05.835155+00,58.252796,73.386101,48.247448
2024-07-19 13:58:20.727395+00,64.832245,50.929951,33.347099
2024-07-19 13:58:38.783222+00,80.954666,85.611206,26.778906
2024-07-19 13:58:53.655643+00,61.514065,84.193542,44.360844
2024-07-19 13:59:08.550065+00,61.596611,54.709629,22.121000
2024-07-19 13:59:26.598688+00,86.277023,73.139931,13.172416
2024-07-19 13:59:41.506494+00,80.664597,63.038364,14.903299
2024-07-19 13:59:56.44382+00,72.168915,88.508240,31.381407
2024-07-19 14:00:11.345714+00,71.921715,57.272438,10.641460
2024-07-19 14:00:29.327108+00,80.622406,61.519108,10.628654
2024-07-19 14:00:44.24516+00,70.602074,86.116470,37.049896
2024-07-19 14:00:59.164575+00,65.967735,53.712574,22.772409
2024-07-19 14:01:17.189195+00,76.018410,58.720150,9.010358
2024-07-19 14:01:32.110705+00,57.119244,69.240883,41.214775
2024-07-19 14:01:47.032407+00,92.013443,78.903763,16.752018
2024-07-19 14:02:04.99771+00,85.026840,88.747414,34.194042
2024-07-19 14:02:19.919242+00,78.035576,56.409657,18.451668
2024-07-19 14:02:34.840878+00,63.998856,75.488159,42.392574
2024-07-19 14:02:52.827026+00,99.053261,56.624031,30.830976
2024-07-19 14:03:07.75394+00,66.717377,76.592636,41.266682
2024-07-19 14:03:22.678076+00,89.545448,81.688583,18.567202
2024-07-19 14:03:37.598885+00,75.894722,52.253307,16.809452
2024-07-19 14:03:55.586609+00,92.863831,80.879044,14.424438
2024-07-19 14:04:10.507018+00,58.283016,62.997272,39.203968
2024-07-19 14:04:25.428574+00,88.657333,88.864670,23.925501
2024-07-19 14:04:43.418359+00,57.582684,67.861633,38.758583
2024-07-19 14:04:58.332864+00,65.501869,48.847321,26.809055
2024-07-19 14:05:13.287599+00,88.104187,70.510094,9.735636
2024-07-19 14:05:31.230388+00,93.216988,76.205589,18.001402
2024-07-19 14:05:46.123798+00,79.516525,85.971619,36.176407
2024-07-19 14:06:01.056303+00,67.577339,79.928185,46.835979
2024-07-19 14:06:19.069289+00,87.308495,75.764168,15.409231
2024-07-19 14:06:34.018258+00,82.313812,65.012787,13.239549
2024-07-19 14:06:48.947179+00,82.220703,58.053547,15.236874
2024-07-19 14:07:03.85777+00,79.336029,50.600185,19.669006
2024-07-19 14:07:21.8376+00,58.082207,51.239582,19.673100
2024-07-19 14:07:36.753409+00,93.565239,77.727417,11.960584
2024-07-19 14:07:51.710241+00,70.771523,81.280502,35.601959
2024-07-19 14:08:09.67324+00,60.258869,77.132858,47.496281
2024-07-19 14:08:24.646889+00,53.918468,59.465771,44.380398
2024-07-19 14:08:39.597623+00,56.548019,58.664963,37.691132
2024-07-19 14:08:57.497213+00,53.123131,61.122871,35.981277
2024-07-19 14:09:12.390001+00,73.538437,60.196926,13.274403
2024-07-19 14:09:27.325765+00,79.002747,86.125221,23.773256
2024-07-19 14:09:45.313412+00,60.951660,85.566971,47.697182
2024-07-19 14:10:00.254069+00,73.103844,60.815933,13.178358
2024-07-19 14:10:15.175814+00,60.142006,71.482735,33.536427
2024-07-19 14:10:30.118389+00,93.822739,83.344292,19.179747
2024-07-19 14:10:48.067769+00,55.182331,61.354939,41.099968
2024-07-19 14:11:03.004013+00,76.566689,57.356667,12.173827
2024-07-19 14:11:17.977622+00,82.945244,69.186302,12.921201
2024-07-19 14:11:35.900219+00,91.657410,84.153770,22.270710
2024-07-19 14:11:50.796454+00,57.631607,72.595711,45.186977
2024-07-19 14:12:05.750095+00,53.861069,60.142929,40.738628
2024-07-19 14:12:23.704604+00,81.596779,89.210060,37.451405
2024-07-19 14:12:38.6332+00,88.275032,85.518806,23.544233
2024-07-19 14:12:53.54325+00,85.427704,90.331078,34.309475
2024-07-19 14:13:11.527966+00,76.605240,86.448830,47.037792
2024-07-19 14:13:26.448143+00,75.608696,62.357788,11.433052
2024-07-19 14:13:41.385918+00,72.515961,87.437981,38.333370
2024-07-19 14:13:59.378659+00,91.826431,76.468979,10.902663
2024-07-19 14:14:14.318146+00,84.912964,95.011856,30.598568
2024-07-19 14:14:29.257991+00,54.503475,57.035683,37.569584
2024-07-19 14:14:44.186216+00,59.642273,70.988480,43.541832
2024-07-19 14:15:02.12636+00,68.081558,53.582874,24.166258
2024-07-19 14:15:17.044634+00,84.246735,84.603416,23.107014
2024-07-19 14:15:31.978198+00,73.009155,84.530708,36.900421
2024-07-19 14:15:49.953856+00,95.388695,70.206543,12.361049
2024-07-19 14:16:04.890222+00,78.733818,87.707977,36.155857
2024-07-19 14:16:19.78357+00,60.390350,74.101868,46.841652
2024-07-19 14:16:37.754277+00,101.268288,78.638908,16.087141
2024-07-19 14:16:52.667038+00,63.161304,84.450455,22.731842
2024-07-19 14:17:07.600176+00,60.724739,84.153969,44.566051
2024-07-19 14:17:25.628304+00,67.995201,54.813751,36.531788
2024-07-19 14:17:40.476217+00,56.616749,64.316307,44.298927
2024-07-19 14:17:55.440985+00,62.503410,84.210289,31.809814
2024-07-19 14:18:10.288683+00,78.250618,87.727676,19.682520
2024-07-19 14:18:28.297879+00,53.019348,68.828903,37.520088
2024-07-19 14:18:43.225867+00,56.159950,76.020401,45.737122
2024-07-19 14:18:58.155272+00,58.425896,76.624641,40.903538
2024-07-19 14:19:16.169909+00,86.974174,74.611916,13.812399
2024-07-19 14:19:31.080597+00,83.128929,82.699867,13.375136
2024-07-19 14:19:45.992417+00,78.601044,83.176033,25.337027
2024-07-19 14:20:04.024692+00,66.124283,56.382702,27.167347
2024-07-19 14:20:18.93406+00,67.886879,54.532242,25.660154
2024-07-19 14:20:33.806677+00,82.621277,64.574570,11.478381
2024-07-19 14:20:51.841127+00,53.527561,65.390053,32.910553
2024-07-19 14:21:06.774285+00,58.167923,61.218269,29.827583
2024-07-19 14:21:21.723246+00,46.834518,62.567173,26.941607
2024-07-19 14:21:36.525363+00,62.831421,83.962906,22.393688
2024-07-19 14:21:54.48595+00,77.310600,88.309723,32.823494
2024-07-19 14:22:09.300837+00,75.390991,55.291401,25.865532
2024-07-19 14:22:24.214392+00,88.303497,71.512230,12.712661
2024-07-19 14:22:40.450624+00,71.603813,52.951294,34.875648
2024-07-19 14:22:55.366904+00,85.138969,74.680008,5.078084
2024-07-19 14:23:10.166188+00,60.763573,62.893841,41.794846
2024-07-19 14:23:28.283568+00,81.698730,90.655243,31.170868
2024-07-19 14:23:43.258995+00,55.946239,78.041122,48.985703
2024-07-19 14:23:58.073708+00,78.908440,58.728500,12.971512
2024-07-19 14:24:16.111112+00,62.043293,61.533070,39.602398
2024-07-19 14:24:31.049575+00,93.337288,60.399380,11.541376
2024-07-19 14:24:45.917654+00,89.670631,66.325996,13.463820
2024-07-19 14:25:02.299319+00,78.670692,57.621338,21.467596
2024-07-19 14:25:20.321071+00,74.455994,55.602180,25.407452
2024-07-19 14:25:35.19384+00,88.486877,67.431412,6.230982
2024-07-19 14:25:50.110366+00,81.399086,86.403549,32.178665
2024-07-19 14:26:08.125799+00,93.696243,64.907509,12.237588
2024-07-19 14:26:23.039058+00,87.274429,78.836906,15.533606
2024-07-19 14:26:37.909019+00,86.577034,83.615288,16.906061
2024-07-19 14:26:56.013067+00,78.395828,86.628601,16.436974
2024-07-19 14:27:10.876234+00,91.241310,68.269592,16.233456
2024-07-19 14:27:27.237609+00,78.222992,46.027359,29.046949
2024-07-19 14:27:45.323487+00,86.001717,64.823822,12.029886
2024-07-19 14:28:00.210109+00,88.876350,63.332470,31.738522
2024-07-19 14:28:15.100667+00,93.951042,70.926010,10.581045
2024-07-19 14:28:33.140941+00,72.814392,57.515842,23.100086
2024-07-19 14:28:47.937396+00,80.640656,86.516182,24.285658
2024-07-19 14:29:02.851559+00,67.108971,86.050919,41.076199
2024-07-19 14:29:17.668024+00,87.202850,59.935852,16.612495
2024-07-19 14:29:33.967505+00,65.140038,59.121399,31.524412
2024-07-19 14:29:48.968393+00,81.267227,84.165733,18.003956
2024-07-19 14:30:03.966015+00,56.470345,65.168343,38.844822
2024-07-19 14:30:22.262004+00,91.010948,73.030182,13.297104
2024-07-19 14:30:37.153812+00,87.210388,69.353149,13.879495
2024-07-19 14:30:52.017431+00,71.698074,51.983833,31.558857
2024-07-19 14:31:10.054748+00,60.937202,75.310326,46.434494
2024-07-19 14:31:24.946084+00,88.986763,82.860405,12.195237
2024-07-19 14:31:39.816927+00,72.632645,56.544102,30.094326
2024-07-19 14:31:57.889497+00,82.173119,86.645248,14.257447
2024-07-19 14:32:12.76443+00,70.197861,65.453079,35.196819
2024-07-19 14:32:27.643117+00,93.637108,81.634789,9.645697
2024-07-19 14:32:42.525299+00,61.055740,71.249725,43.564396
2024-07-19 14:33:00.58217+00,79.292358,82.047508,21.700262
2024-07-19 14:33:15.482957+00,88.798409,59.357685,12.965826
2024-07-19 14:33:30.384194+00,63.079124,71.230980,32.216763
2024-07-19 14:33:48.408172+00,61.488956,65.225151,35.424854
2024-07-19 14:34:03.316708+00,58.810040,76.921776,44.840786
2024-07-19 14:34:18.224091+00,67.277031,81.246490,41.924290
2024-07-19 14:34:36.271006+00,68.958946,64.435516,36.469879
2024-07-19 14:34:51.15803+00,59.355301,77.071533,32.702713
2024-07-19 14:35:06.048968+00,63.613503,66.544250,37.086941
2024-07-19 14:35:24.103737+00,87.668709,81.738960,17.887396
2024-07-19 14:35:38.903855+00,78.815460,58.108517,24.082651
2024-07-19 14:35:53.70146+00,71.949745,85.300652,32.056511
2024-07-19 14:36:08.658652+00,65.734795,65.535881,37.385349
2024-07-19 14:36:26.854418+00,86.114647,84.713448,9.833411
2024-07-19 14:36:41.718706+00,61.111088,82.846977,38.926945
2024-07-19 14:36:56.582482+00,66.751328,58.793022,37.742012
2024-07-19 14:37:14.651076+00,99.193069,69.661758,6.659650
2024-07-19 14:37:29.562383+00,86.534691,82.300270,11.101127
2024-07-19 14:37:44.454695+00,86.884224,86.111267,20.588181
2024-07-19 14:38:02.549799+00,67.286682,55.516136,34.478935
2024-07-19 14:38:17.525385+00,91.190292,67.880348,16.233555
2024-07-19 14:38:32.3825+00,73.488701,87.829811,36.297184
2024-07-19 14:38:50.381486+00,79.981873,88.186470,20.061529
2024-07-19 14:39:05.363713+00,62.710068,56.044022,27.944885
2024-07-19 14:39:20.252068+00,60.408237,62.076981,43.037975
2024-07-19 14:39:38.198298+00,60.085129,64.893250,22.259115
2024-07-19 14:39:53.110608+00,93.788277,79.704834,11.599257
2024-07-19 14:40:07.994685+00,85.845665,64.824501,13.605310
2024-07-19 14:40:22.814533+00,59.401878,78.386192,45.194771
2024-07-19 14:40:40.858676+00,56.541893,76.160355,44.715088
2024-07-19 14:40:55.822285+00,85.169838,86.731911,22.712563
2024-07-19 14:41:10.82301+00,62.015438,64.703705,39.493942
2024-07-19 14:41:28.707719+00,94.363113,64.484024,8.868238
2024-07-19 14:41:43.673242+00,61.224190,62.006313,30.714943
2024-07-19 14:41:58.530532+00,58.777225,70.007080,43.065174
2024-07-19 14:42:16.589533+00,80.703621,59.267799,26.515682
2024-07-19 14:42:31.556+00,62.809143,59.930882,37.055237
2024-07-19 14:42:46.441641+00,64.157974,79.617096,41.211178
2024-07-19 14:43:04.422436+00,112.807259,71.564194,42.109776
2024-07-19 14:43:19.284153+00,88.364960,90.846230,22.452906
2024-07-19 14:43:34.089076+00,87.253532,61.567383,12.976047
2024-07-19 14:43:48.890786+00,70.567329,54.722252,35.466320
2024-07-19 14:44:06.751475+00,86.787025,58.059483,11.113912
2024-07-19 14:44:21.75352+00,69.372597,84.236572,34.221825
2024-07-19 14:44:36.638378+00,91.012291,87.468552,9.916298
2024-07-19 14:44:54.544161+00,63.864223,79.270287,40.556324
2024-07-19 14:45:09.453233+00,62.094048,80.803146,41.817837
2024-07-19 14:45:24.341417+00,69.683540,85.615318,41.522057
2024-07-19 14:45:42.311353+00,76.035133,57.722614,24.596016
2024-07-19 14:45:57.239097+00,59.236107,63.993137,39.604244
2024-07-19 14:46:12.167745+00,58.723766,69.974113,37.820511
2024-07-19 14:46:30.196452+00,82.255547,63.444199,12.687929
2024-07-19 14:46:45.021288+00,69.709572,55.571888,28.437611
2024-07-19 14:46:59.965631+00,57.045650,73.238052,43.000340
2024-07-19 14:47:14.893953+00,85.202621,80.830193,13.849628
2024-07-19 14:47:32.827794+00,83.185158,78.643143,12.808546
2024-07-19 14:47:47.741237+00,73.802406,86.555443,31.387621
2024-07-19 14:48:02.588615+00,64.469147,81.733086,26.203424
2024-07-19 14:48:22.211782+00,65.553612,82.718483,43.223633
2024-07-19 14:48:37.102837+00,55.765377,64.457504,43.908699
2024-07-19 14:48:51.992544+00,64.345886,48.520149,44.110310
2024-07-19 14:49:10.081285+00,60.035629,48.870605,36.920303
2024-07-19 14:49:24.971614+00,85.005096,55.996544,21.903376
2024-07-19 14:49:39.883151+00,88.866081,61.273804,20.149307
2024-07-19 14:49:57.870447+00,86.301155,84.670845,17.139824
2024-07-19 14:50:12.761401+00,74.516891,89.736748,26.645248
2024-07-19 14:50:27.673071+00,69.981323,85.218018,40.802528
2024-07-19 14:50:45.722245+00,65.545593,64.980797,36.759033
2024-07-19 14:51:00.612415+00,85.478844,67.191338,26.703104
2024-07-19 14:51:15.502396+00,80.776955,59.084160,20.278931
2024-07-19 14:51:30.376814+00,87.113724,78.464355,10.356129
2024-07-19 14:51:48.452565+00,66.708153,57.494534,31.652817
2024-07-19 14:52:03.251816+00,72.160530,89.300232,25.556831
2024-07-19 14:52:18.04991+00,74.291245,58.994358,20.597427
2024-07-19 14:52:35.776802+00,74.094734,94.965843,35.355022
2024-07-19 14:52:50.687514+00,66.531151,87.800789,46.168480
2024-07-19 14:53:05.574947+00,70.198799,82.396484,28.771309
2024-07-19 14:53:23.619999+00,58.691933,74.455269,44.369179
2024-07-19 14:53:38.425472+00,77.611755,90.320290,38.640907
2024-07-19 14:53:53.372905+00,90.941162,85.509972,21.161810
2024-07-19 14:54:11.461165+00,95.928612,73.493340,45.041538
2024-07-19 14:54:26.370854+00,60.115612,79.547462,48.696617
2024-07-19 14:54:41.28288+00,59.390568,78.980194,46.541451
2024-07-19 14:54:56.173992+00,58.364155,71.394669,48.793835
2024-07-19 14:55:14.210192+00,83.418793,87.111603,22.140676
2024-07-19 14:55:29.141177+00,85.434875,88.164429,27.683857
2024-07-19 14:55:44.049434+00,83.291656,87.895943,24.009436
2024-07-19 14:56:01.976614+00,65.488625,61.273449,41.922569
2024-07-19 14:56:16.7977+00,74.381165,87.400345,28.170340
2024-07-19 14:56:31.597098+00,87.065903,61.098774,8.637464
2024-07-19 14:56:49.336301+00,91.322960,75.292755,15.071837
2024-07-19 14:57:04.134587+00,63.843124,60.660416,37.998856
